bar_code,EPA_Reg_ID,product_name,sds,Active Ingredient(s),EPA Registered Product Name,Company,Follow the disinfection directions and preparation for the following virus,Contact Time (in minutes),Formulation Type,Surface Types for Use,Use Site,Emerging Viral Pathogen Claim?,Date Added to List N
019200797269,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200797276,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200798303,777-66,Lysol Brand II Kills 99.9% of Viruses & Bacteria All Purpose Cleaner Complete Clean,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d4da925ad7e7b0018864565/sds20190809-24-x2kxnj.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200798532,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200801256,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200802031,777-66,Lysol Brand II Disinfectant All Purpose Cleaner Trigger (Lemon),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb97a874fbb02224a4a40c0/sds20190419-8778-1ph5ddi.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200802048,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200802956,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200802963,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200802970,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200803137,777-66,"Lysol All Purpose Cleaner, Fresh Mountain Scent, 32 ounce",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc2bde097acfc00167b5dbe/sds20190426-22-15x57fc.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200803182,777-66,LYSOL All Purpose Cleaner - Brand New Day - Mango & Hibiscus,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca0b23579100015c069f6/sds20190503-21-1yt3vt5.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200803212,777-66,LYSOL All Purpose Cleaner - Brand New Day- Berry & Basil,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5ccca0b23579100015c069f6/sds20190503-21-1yt3vt5.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200804134,777-66,Lysol Brand II Disinfectant All Purpose Cleaner Trigger (Lemon),https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb97a874fbb02224a4a40c0/sds20190419-8778-1ph5ddi.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200804271,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200804448,777-66,LYSOL ANTIBAC KITCHEN,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3734984929c001b998c17/sds20190426-27-1tr3137.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200806459,777-66,Lysol Brand II Kills 99.9% of Viruses & Bacteria  All Purpose Cleaner Complete Clean,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb97a874fbb02224a4a40c0/sds20190419-8778-1ph5ddi.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200808446,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200811439,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200811460,777-114,Lysol Disinfecting Wipes -  Ocean Fresh,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc36c31f06461001563c5b4/sds20190426-21-wuf1zy.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200815468,777-66,Lysol Brand II Kills 99.9% of Viruses & Bacteria All Purpose Cleaner Complete Clean,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d4da925ad7e7b0018864565/sds20190809-24-x2kxnj.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200817004,777-114,Lysol Dual Action Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200820509,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200821599,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc36c31f06461001563c5b4/sds20190426-21-wuf1zy.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200823425,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200823432,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200823487,777-114,Lysol Dual Action Wipes - DUAL ACTION,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200825900,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200826051,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200828987,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200829496,777-66,Lysol Brand II Kills 99.9% of Viruses & Bacteria All Purpose Cleaner Complete Clean,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d4da925ad7e7b0018864565/sds20190809-24-x2kxnj.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200829649,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cbac5b04fbb02224a4aa0fd/sds20190420-8778-1m8b727.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200833073,777-114,"Lysol Lemon & Lime Blossom Scent Disinfecting Wipes, 110 Count",https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200836326,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200836333,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200836364,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200836371,777-114,Lysol Kills 99.9% of Viruses & Bacterial Dual Action Disinfecting Wipes,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc28a79aac73a001509e1ad/sds20190426-21-16i75vj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200836388,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200836784,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200836791,777-114,Lysol Disinfecting Wipes - All Scents 4/80 CT,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200837040,777-114,LYSOL WIPES 4/80 CT,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200839259,777-66,LYSOL ALL-PURPOSE CLEANER 40OZ,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5d1121fe46bea000162b4cc6/sds20190624-22-1cfl4zy.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200841368,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200842143,777-66,Lysol Brand Disinfectant Kills 99.9% of Bacteria All Purpose Cleaner Green Apple,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0bb8f01dd000156cda1b/sds20200218-21-1n29nor.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200842150,777-66,Lysol Brand Disinfectant Kills 99.9% of Bacteria All Purpose Cleaner Green Apple,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0bb8f01dd000156cda1b/sds20200218-21-1n29nor.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200842518,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc36c31f06461001563c5b4/sds20190426-21-wuf1zy.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200842532,777-114,Lysol Disinfecting Wipes -  Lemon & Lime Blossom,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200843836,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200843843,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200844604,777-114,Lysol Disinfecting Wipes -  Lemon & Lime Blossom To Go,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200848152,777-114,Lysol Disinfecting Wipes +Bonus All Scents 400 CT,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cbac5b04fbb02224a4aa0fd/sds20190420-8778-1m8b727.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200848169,777-114,Lysol Disinfecting Wipes +Bonus All Scents 400 CT,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200849227,777-114,Lysol Dual Action Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200850582,777-114,Lysol Dual Action Wipes DUAL ACTION,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200853507,777-66,LYSOL BRAND 2 ALL PURPOSE CLEANER LEMON BREEZE 32 OZ,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb97a874fbb02224a4a40c0/sds20190419-8778-1ph5ddi.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200855587,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200855594,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cb9a56c4fbb02224a4a4c6d/sds20190419-8778-186u6ik.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200856683,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200857222,777-114,Lysol Disinfecting Wipes - All Scents,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc22d78b11a2c0015623241/sds20190425-21-jnrcbu.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200875707,777-66,Lysol® Brand All Purpose Cleaner,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc3734984929c001b998c17/sds20190426-27-1tr3137.pdf,Quaternary ammonium,Lysol® Brand All Purpose Cleaner,Reckitt Benckiser,Human coronavirus,2,RTU,Hard nonporous,Healthcare; Institutional; Residential,No,3/13/2020
019200879880,777-114,NSH DUAL WIPE POWER WING,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5cc0081f83f6c900167323d4/sds20190424-22-e2top1.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
019200880695,777-114,Lysol Scrubbing Power Bathroom Wipes - Citrus Scent,https://s3.amazonaws.com/new-prod-ss-cloud-images/file/5e4c0f1ef11a36001535e1b1/sds20200218-21-jukphj.pdf,Quaternary ammonium,Lysol® Disinfecting Wipes (All Scents),Reckitt Benckiser,Rotavirus,10,Wipe,Hard nonporous,Healthcare; Institutional; Residential,Yes,3/13/2020
